0.27247,0.20508,0.059572,-0.066897,-0.11475,-0.023438,0.095706,0.21192,0.41163,0.66652,0.94632,1.1875,1.2217,0.9678,0.75491,0.69582,0.49025,0.44386,0.47902,0.34376,0.13526,-0.94974,-0.92825,-0.93606,-0.91897,-0.94534,-0.98489,-0.9595,-0.91214,-0.8887,-0.90872,-0.90677,-0.88235,-0.87503,-0.89944,-0.93558,-0.92288,-0.89895,-0.8887,-0.84036,-0.79543,-0.78323,-0.7593,-0.74807,-0.73586,-0.70412,-0.70168,-0.70363,-0.64797,-0.584,-0.54836,-0.59279,-0.58156,-0.45558,-0.29493,-0.17676,-0.098148,-0.028321,0.08887,0.25733,0.43751,0.51271,0.33253,0.097659,-0.36769,-1.1939
-0.70461,-0.7007,-0.67238,-0.62453,-0.58742,-0.56594,-0.54836,-0.54299,-0.49855,-0.56301,-0.58058,-0.45851,-0.36818,-0.20362,-0.091311,0.020997,0.15625,0.26466,-0.058596,-0.68557,-1.4219,-1.8599,-2.3643,-2.544,-1.2095,-0.9761,-0.32325,-0.26856,-0.22217,0.029298,0.22413,0.32569,0.32423,0.292,0.17139,0.064943,0.04883,0.041017,-0.018067,-0.059084,-0.10645,-0.074221,-0.16895,-0.041017,-0.013672,0.04004,0.12012,0.12598,0.15186,0.16993,0.16749,0.12159,0.090335,0.058107,0.066408,0.098636,0.12207,0.13477,0.078616,0.033204,0.038087,0.058107,-0.013184,-0.1084,-0.26807,-0.88186
-0.37501,-0.34767,-0.33692,-0.30665,-0.38038,-0.34913,-0.3296,-0.32569,-0.36378,-0.35157,-0.292,-0.24659,-0.1963,-0.1709,-0.22803,-0.18262,-0.065432,0.073244,0.088382,-0.052736,-0.28321,-0.24268,-0.18311,-0.10498,-0.45119,-0.68117,-1.1431,-1.5538,-2.1876,-1.815,-1.6275,-0.7842,-0.4048,-0.078127,-0.18897,0.14942,0.56887,0.70412,0.66994,0.52345,0.50978,0.50002,0.54543,0.58351,0.48341,0.42531,0.45167,0.48,0.49171,0.53175,0.53273,0.55129,0.57033,0.584,0.57179,0.50783,0.43703,0.40333,0.35255,0.33839,0.33497,0.24903,0.1792,0.17481,0.050295,0.090823
-0.39894,-0.34962,-0.34474,-0.31935,-0.29591,-0.28175,-0.29102,-0.27833,-0.30519,-0.27931,-0.038087,0.17481,0.37452,0.65285,0.55031,0.33009,0.14942,0.11621,0.41554,0.73196,0.41945,-0.024415,0.043458,0.23096,0.15674,-0.061525,0.32667,0.15821,0.049318,0.14209,0.030763,-0.080569,-0.033204,0.0459,0.13868,0.19727,0.19092,0.15479,0.11231,0.14209,0.15186,0.16407,0.12549,0.12452,0.14747,0.18311,0.15625,0.13623,0.14405,0.1626,0.17481,0.16944,0.17042,0.13184,0.11817,0.097171,0.1211,0.078616,0.070803,0.086917,0.098148,0.10157,0.10498,0.090335,0.098636,0.1128
-0.88577,-0.84182,-0.77639,-0.73733,-0.76907,-0.74172,-0.65969,-0.6006,-0.58986,-0.60842,-0.53127,-0.46144,-0.42726,-0.3882,-0.26466,-0.16749,0.024903,0.25929,0.44923,0.37745,0.33888,0.26807,0.032716,-0.61623,-1.0806,-0.41456,1.1612,2.0391,1.9581,1.4678,0.58303,-0.13623,-0.47365,-0.20899,0.055177,0.27296,0.32423,0.15772,0.071291,0.049806,0.16016,0.29981,0.50246,0.70949,1.0259,1.1778,1.1597,1.0327,0.92386,0.66701,0.41359,0.31886,0.35792,0.38917,0.33253,0.1001,-0.073733,-0.13477,-0.14405,-0.068361,-0.024903,0.069338,0.0918,0.038087,0.027345,-0.8511
-0.82669,-0.85208,-0.91458,-0.74807,-0.77346,-0.79153,-0.78616,-0.80032,-0.82766,-0.83743,-0.81545,-0.78274,-0.74319,-0.78274,-0.80471,-0.81204,-0.80081,-0.897,-0.89993,-0.86428,-0.83889,-0.85647,-0.84622,-0.85354,-0.83792,-0.87259,-0.88479,-0.83596,-0.82376,-0.79397,-0.77102,-0.74221,-0.72463,-0.69094,-0.65383,-0.60695,-0.57131,-0.55177,-0.50246,-0.47365,-0.48585,-0.48878,-0.3628,-0.22169,-0.1504,-0.020997,0.27003,0.67483,0.76077,0.4546,0.38917,0.68313,0.51369,0.000977,-1.4312,-0.58742,0.62844,2.4859,1.6426,1.2183,0.010743,-0.53713,-0.68166,-0.17237,0.26759,0.36036
0.27247,0.20508,0.059572,-0.066897,-0.11475,-0.023438,0.095706,0.21192,0.41163,0.66652,0.94632,1.1875,1.2217,0.9678,0.75491,0.69582,0.49025,0.44386,0.47902,0.34376,0.13526,-0.94974,-0.92825,-0.93606,-0.91897,-0.94534,-0.98489,-0.9595,-0.91214,-0.8887,-0.90872,-0.90677,-0.88235,-0.87503,-0.89944,-0.93558,-0.92288,-0.89895,-0.8887,-0.84036,-0.79543,-0.78323,-0.7593,-0.74807,-0.73586,-0.70412,-0.70168,-0.70363,-0.64797,-0.584,-0.54836,-0.59279,-0.58156,-0.45558,-0.29493,-0.17676,-0.098148,-0.028321,0.08887,0.25733,0.43751,0.51271,0.33253,0.097659,-0.36769,-1.1939
-2.5953,-2.4454,-1.6163,0.17188,2.2955,1.6807,1.5113,0.84964,-0.02295,-0.69973,-0.52199,0.034669,0.34376,0.42628,0.44923,0.34913,0.33009,0.46095,0.63186,0.85794,1.0376,0.95364,0.73733,0.58547,0.50832,0.44728,0.45656,0.48439,0.50246,0.46535,0.35987,0.25538,0.10938,0.02002,0.0043947,-0.011719,0.0034181,0.04004,0.057131,0.064455,0.0459,0.019532,0.029298,0.081057,0.11377,-0.51564,-0.45314,-0.33839,-0.28809,-0.18165,-0.07178,0.089846,0.25782,0.50295,0.68606,0.61672,0.4883,0.32228,-0.16016,-1.3951,-1.9434,-0.39894,2.3419,2.2681,2.1055,1.1006
-0.27589,-1.0811,-0.84866,-0.13526,0.27345,0.32765,0.37306,0.28614,0.074709,-0.078127,-0.034669,0.13086,0.35694,0.66945,0.98392,1.2774,1.3116,1.147,0.80618,0.47169,0.33741,0.32228,0.45119,0.51076,0.41847,0.28468,0.090823,0.0092776,-0.028809,-0.50197,-0.46779,-0.49367,-0.42824,-0.31056,-0.30958,-0.22755,-0.22462,-0.19337,0.0087893,0.11377,0.17139,0.21827,0.33351,0.16456,-0.38722,-1.1245,-2.2823,-2.3458,-0.90823,0.87307,2.2794,1.6294,1.0249,0.78176,0.31202,-0.11084,-0.36232,-0.30763,-0.057619,0.25391,0.46632,0.5547,0.62111,0.58156,0.52687,0.57961
-0.96683,-0.96341,-0.88723,-0.83059,-0.81741,-0.83254,-0.80374,-0.80032,-0.80862,-0.7925,-0.75051,-0.72805,-0.67629,-0.67287,-0.67287,-0.62551,-0.52345,-0.37111,-0.3169,-0.34571,-0.2505,-0.070803,0.090823,0.1084,0.067873,-0.056642,-0.79104,-1.6578,-1.1494,-2.7589,-3.8829,-2.7813,-1.8169,-1.044,-1.0186,-0.82083,-0.18067,-0.27345,-0.41408,-0.14551,-0.14893,0.0039064,0.058107,-0.034181,-0.11768,-0.22315,-0.12989,0.056154,0.6924,0.13526,-0.75686,-0.77248,-0.68654,-0.93362,-1.0406,-0.79788,-0.55129,-0.17676,-0.19727,-0.081545,0.0092776,0.038575,0.1377,-0.057619,-0.12207,-0.90286
