1.9116,1.8827,1.8698,1.8648,1.8894,1.8809,1.8387,1.806,1.7787,1.7567,1.7254,1.6951,1.6708,1.6402,1.5925,1.6062,1.5614,1.596,1.5513,1.4358,1.3976,1.2442,1.052,0.86145,0.50423,0.17279,0.2396,0.31411,0.60343,0.77287,1.6789,2.5969,4.1136,5.6892,7.0602,7.1811,6.5831,5.2498,3.6112,2.2832,1.2682,1.4847,1.1939,1.1027,0.84482,0.91556,1.1557,1.377,1.6798,2.1405,2.6398,2.9812,3.3272,3.3184,2.9047,2.5805,2.2516,1.9162,1.8266,1.7902,1.5374,1.6095,1.6497,1.5393,1.4744,1.4724
1.5119,1.5345,1.4236,1.4014,1.2322,1.1402,1.1425,1.3403,1.4682,1.5141,1.6779,1.9318,1.9622,2.0378,2.111,2.1289,2.0932,1.9951,1.8551,1.8938,1.963,1.9451,1.9412,1.9436,1.9106,1.7746,1.6343,1.3299,1.1896,1.4262,1.8306,2.4505,3.2221,3.7219,4.233,4.1035,3.8295,3.5035,3.1155,2.9243,2.7055,2.4186,2.1316,1.8302,1.6826,1.6359,1.6814,1.7187,2.0136,2.021,2.0944,2.2531,2.3467,2.2558,2.1802,2.2409,2.3258,2.4771,2.3855,2.2355,2.0198,1.6302,1.478,1.3718,1.368,1.4868
1.7213,1.6483,1.5968,1.609,1.6086,1.5934,1.6314,1.6443,1.6045,1.4414,1.3978,1.4184,1.5436,1.5311,1.4733,1.3199,1.2328,1.1557,1.0725,0.98866,0.87565,0.90221,0.88924,0.80749,0.60221,0.49099,0.50205,0.20626,0.5053,1.0471,2.104,3.6855,5.9477,8.076,8.1957,8.4088,7.2253,5.4877,3.4046,1.5919,0.51887,0.62728,0.62402,0.79757,0.75772,0.39135,0.62607,1.0598,1.2298,1.4129,1.8528,2.2784,3.0817,3.8822,4.2199,4.1278,3.7557,3.0562,2.233,1.7327,1.3833,1.0854,0.89976,0.80582,0.74964,0.91946
1.7662,1.7538,1.753,1.8079,1.8456,1.8292,1.8166,1.9058,1.8839,1.8463,1.7503,1.7546,1.6532,1.6161,1.5007,1.4762,1.5162,1.4812,1.3578,1.363,1.417,1.4375,1.3754,1.4697,1.4401,1.4654,1.5377,1.7052,1.3811,0.80554,0.28088,0.51316,1.0287,1.2089,1.5994,2.7431,4.548,6.5876,8.2521,9.0354,8.0622,6.3513,3.8025,1.3775,0.72183,0.89889,1.0095,1.0743,0.8902,1.149,1.6933,2.1612,2.4154,2.542,2.7327,2.6047,2.5214,2.4558,2.3852,2.3758,2.2602,2.0905,1.833,1.6005,1.4535,1.6833
1.5487,1.4206,1.3465,1.3182,1.3056,1.3388,1.2945,1.1103,1.0131,0.95709,0.98019,1.0269,1.1109,1.27,1.4825,1.6395,1.733,1.7463,1.8496,1.9546,1.9358,1.8521,1.825,1.6074,1.4984,1.173,0.94816,1.2598,1.9812,3.0096,4.284,5.2032,5.6217,5.2178,5.0139,4.269,3.6732,2.7176,2.0715,1.6378,1.3763,1.1399,0.79025,0.94513,1.1402,1.3068,1.3068,1.4347,1.789,2.1597,2.5223,2.6542,2.746,2.8946,3.0592,3.4085,3.0294,2.4692,1.9917,1.4706,1.0799,0.84167,0.96079,1.1077,1.2019,1.6728
1.6436,1.5888,1.6809,1.7725,1.8285,1.6751,1.5667,1.5463,1.5787,1.6005,1.4929,1.4307,1.4507,1.4539,1.4341,1.4161,1.4023,1.2825,1.2165,1.0933,0.84128,0.53953,0.25798,0.13701,0.50051,0.82292,1.1999,1.0097,0.69803,1.4933,4.9055,9.0657,11.002,11.809,9.8106,7.0419,3.8168,1.1062,0.17055,0.71396,0.83169,0.91689,0.75183,0.6187,0.55981,0.45983,0.45005,0.49075,0.79256,2.3154,3.565,4.5203,5.3098,5.148,4.2926,3.0874,2.2414,1.4994,1.156,0.96503,0.80624,0.74786,0.75884,0.90788,1.0656,2.0419
1.9904,1.9523,1.8596,1.6024,1.3439,1.337,1.216,1.1522,1.165,1.4169,1.6452,1.8051,1.9035,1.9143,1.7405,1.6096,1.582,1.5811,1.5005,1.3306,1.1189,0.91983,0.66857,0.28076,0.17203,0.42089,0.70998,0.77382,0.84594,1.5216,3.5141,5.9598,7.9948,10.189,10.122,8.463,5.7136,2.6095,0.66776,0.68305,0.97019,0.68752,0.45314,0.60504,0.55295,0.45275,0.40422,0.87216,1.2549,2.3773,3.7347,4.5484,4.6824,4.3512,3.5787,2.5977,1.819,1.4311,1.3337,1.181,1.0223,1.1956,1.1538,1.2811,1.4219,1.8226
1.8393,1.8273,1.8014,1.7338,1.6964,1.6048,1.673,1.6496,1.4689,1.3832,1.2782,1.1026,0.81834,0.5796,0.62271,1.0324,1.2464,1.1719,1.2098,1.0925,1.0969,1.1318,1.1571,1.1657,1.0577,0.92355,0.69206,0.35192,1.1351,2.1866,3.6372,5.8951,6.8379,7.2997,7.7823,6.9422,5.5527,3.6273,2.0647,0.98911,0.56404,0.37592,0.39132,0.33315,0.36053,0.50784,0.67416,1.1083,1.5191,2.2779,2.9651,3.7265,4.9402,5.0747,4.3006,3.2339,1.6888,1.0828,0.82343,0.86985,0.93742,1.1911,1.4609,1.5233,1.658,1.7894
1.7556,1.7312,1.6793,1.6511,1.573,1.4879,1.4279,1.3749,1.4772,1.4539,1.4437,1.3915,1.3019,1.2615,1.2959,1.3644,1.2994,1.2763,1.241,1.3156,1.4138,1.3081,1.197,0.54408,0.44311,0.35842,0.42457,0.89551,1.8462,3.5061,6.0674,7.4766,7.2715,6.0577,5.4951,4.7132,3.6354,2.3907,1.4898,0.87227,0.71418,0.52166,0.54493,0.61558,0.87153,1.1546,1.5889,1.7129,2.2508,2.4565,2.7227,2.9725,3.1722,3.5163,3.7321,3.0727,2.5414,1.9263,1.3244,0.95333,0.81426,0.91395,1.0544,1.3009,1.4567,1.6946
1.6393,1.5587,1.4391,1.3816,1.3313,1.2607,1.2305,1.135,1.269,1.2553,1.3416,1.5049,1.6782,1.6936,1.7503,1.7891,1.7312,1.7107,1.6671,1.625,1.5455,1.4994,1.5181,1.4739,1.1298,0.87935,0.72672,1.1442,1.7325,2.7935,4.3323,5.6646,6.3284,5.9876,5.3689,4.7566,3.6915,2.7985,1.753,1.1666,0.89124,0.73086,0.73251,0.78339,0.65063,0.82296,1.1354,1.6086,1.872,2.4591,3.0587,3.25,3.0634,2.7749,2.5434,2.4315,2.7234,2.5044,2.1265,1.7398,1.3383,1.0131,0.86076,1.0199,1.3034,1.4939
1.615,1.6722,1.6904,1.7213,1.7398,1.6802,1.6947,1.7066,1.6864,1.6589,1.6493,1.6334,1.7291,1.7211,1.6441,1.6387,1.4889,1.3518,1.1512,1.0133,0.92539,1.0961,1.2398,1.0004,0.45535,0.52529,1.0316,2.0779,3.8985,5.7493,6.8534,6.8012,4.4849,4.101,3.702,3.1495,2.767,2.2425,1.9232,1.6355,1.2001,0.87226,0.95007,1.1014,1.3819,1.6636,1.837,2.0836,2.3949,2.7466,2.8801,2.933,2.9327,2.7316,2.4278,2.0604,1.6725,1.4976,1.3333,1.3967,1.4418,1.5723,1.7584,1.841,1.9426,1.7944
1.8441,1.8776,1.899,1.9166,1.9027,1.8738,1.9505,1.9023,1.8498,1.8132,1.7552,1.7517,1.7715,1.6932,1.5437,1.3804,1.3166,1.2139,1.1947,1.0937,0.95677,0.69715,0.55998,0.36543,0.21154,0.35167,1.2,2.7141,3.6961,4.0412,4.5164,7.0383,5.5369,5.7792,5.6756,4.5114,3.641,2.4987,1.6764,1.0043,0.83118,0.76225,0.79857,0.96412,1.0243,1.1923,1.3782,1.6757,1.9937,2.5693,3.1158,3.4543,3.4041,2.9243,2.5284,2.2226,2.1073,1.9567,1.632,1.1882,0.97872,0.77194,0.91514,1.2319,1.707,1.5875
1.5886,1.5915,1.551,1.5474,1.4828,1.5104,1.6322,1.6287,1.66,1.6713,1.649,1.62,1.6563,1.7005,1.6473,1.572,1.4683,1.4169,1.3313,1.2079,1.0151,0.67272,0.46601,0.49631,0.6736,0.7206,0.80327,1.4609,2.0138,4.0752,5.9919,6.7915,7.5315,7.2175,5.645,5.7291,4.1134,2.8112,2.0095,1.3619,1.0966,0.88661,0.64118,0.56288,0.59676,0.98736,1.2961,1.6784,2.1025,2.5142,2.8928,3.2507,3.2844,3.1958,2.9532,2.5862,2.2776,1.9691,1.7685,1.5145,1.3231,1.4235,1.4076,1.6332,1.7134,1.7299
1.7306,1.7284,1.719,1.7121,1.7124,1.7003,1.742,1.7182,1.6785,1.6741,1.593,1.5432,1.4944,1.4296,1.4281,1.4057,1.3426,1.4056,1.3623,1.2981,1.1596,0.80495,0.50433,0.3493,0.44886,0.58442,1.2106,2.4089,4.1912,4.8933,5.4108,5.6658,6.6832,5.4521,5.9414,4.8839,3.4678,2.6725,1.8279,1.1303,0.91367,0.76645,0.84268,0.85302,0.9289,1.2372,1.6137,1.8683,2.2069,2.5728,2.9425,3.2247,3.2054,3.0412,2.769,2.4379,2.0387,1.7066,1.5179,1.4548,1.5223,1.5165,1.6117,1.6976,1.7556,1.7269
